N,P,K,temperature,humidity,ph,rainfall,label,label
40.6374555,68.83875978,23.25637819,26.02248595,62.06615397,5.603974901,53.29065956,lentil,lentil
22.44760163,74.16819396,12.55601267,21.17063968,62.69064093,0,46.21225758, lentil ,lentil
17.29444279,53.16375249,18.58782761,28.64278453,72.58590604,8.391271963,51.91141236,lentil,lentil
16.70926574,55.3661274,17.86992188,27.18596638,69.59607353,10.61908174,34.9453256,lentii,lentil
9.712471305,84.22813685,12.57259532,27.61376052,62.01782684,13.8888355,23.21058379, lentil ,lentil
26.63032057,65.0470121,17.17782502,28.53710713,60.13199909,11.32097194,44.8235116,lentil,lentil
91.96505242,70.57505505,18.85086096,25.96343512,56.6035299,12.44458914,45.56019362,lentil,lentil
37.40668769,71.30874406,16.71079056,30.53516038,69.68437635,8.677709582,38.65365502,lentil,lentil
14.69755272,69.59201482,26.87567922,22.33522307,63.92517017,8.167176084,50.60643859,lentil,lentil
3.769958394,68.47050237,26.8485361,12.27802522,68.61270328,8.281338763,34.31752485,lentil,lentil
37.40668769,48.79477413,20.42180452,23.71004941,68.66194324,6.611176046,38.86509526,lentil,lentil
32.8478965,51.01539669,25.49357342,30.65109823,69.16214441,4.01746496,96.16730084,lentil,lentil
7.475614949,61.08853814,16.19299445,28.18031623,60.98598618,8.096253814,50.74776557,lentil,lentil
13.52656742,51.01539669,23.77609814,21.07013773,69.25643093,14,38.18165457,lentil,lentil
37.40668769,74.13320401,20.68256167,19.21298384,77.57973616,4.576262499,35.31662272,lentil,lentil
16.46588796,51.01539669,14.99278416,18.99051528,79.26894506,7.286357734,96.16730084,lentil,lentil
26.32753168,67.31313687,26.4920151,26.51011601,63.86624764,0.474994745,34.56469233, lentil ,lentil
22.63589948,72.38171642,18.78290266,18.56965948,58.50897812,4.177883716,55.18360377,lentis,lentil
27.28039994,82.58211303,28.84711206,22.00110137,61.01281771,0,55.37105849,lentil,lentil
69.04801592,73.62295416,14.5515551,20.40253643,79.26894506,3.76163118,46.99276676,lentil,lentil
25.10124422,59.71577296,15.18511361,21.7549062,69.57106008,3.355445614,42.28753601,lentil,lentil
26.80850286,66.17590002,26.25967888,38.28243424,63.06642916,0,29.88454289,lentil,lentil
8.327478316,66.49542056,15.40647043,31.69008285,57.35685787,2.414154579,48.10123619,lentil,lentil
13.5821952,60.43440416,25.65479122,24.70317037,69.17575372,12.93295882,53.29969392,lentil,lentil
45.7019691,70.09596956,20.16009648,16.06574533,54.04299755,9.278019277,47.63763576,lentil,lentil
27.00943238,59.96794365,22.51107067,29.94574918,63.11947454,1.492455297,38.42091301,lentil,lentil
12.11521882,66.98477933,17.52088572,25.96343512,65.67009945,8.050610643,44.96293715,lentil,lentil
19.08696451,68.56332244,8.104208703,25.21882152,64.20929243,6.879464829,33.0131063,lentil,lentil
22.33930316,61.38188206,20.08822163,22.60290788,73.97798462,7.045242158,52.06346185,lentil,lentil
15.81684068,68.71979913,9.995429838,9.694685062,69.58897474,6.425688408,56.44813862,lentil,lentil
17.08860171,67.46908881,9.625456358,30.47077845,61.57974924,0,55.22428379,lentil,lentil
24.32777474,59.84930016,21.79887673,24.4141573,60.64710167,6.111101376,51.64808779, lentil ,lentil
25.79675706,64.28509057,19.0247687,23.8939845,64.43711989,1.585202411,39.96762993, lentil ,lentil
7.263164305,65.70695699,16.19939744,23.02022077,61.07016306,8.101978973,39.72825498,lentil,lentil
37.40668769,73.78754116,14.57550431,7.456539954,63.0604004,14,36.68389601,lentil,lentil
32.50980258,60.43015481,18.10259042,38.07554726,67.47615051,9.11343867,49.02363377,lentil,lentil
3.180514424,77.32444881,21.9543767,26.24518375,64.17813747,14,47.68010108,lentil,lentil
36.84791654,70.87945762,23.52060068,32.94045276,67.12709112,9.930643089,43.93714096,lentil,lentil
4.101637423,66.40798111,31.6557602,23.19078602,65.65489047,5.199640521,50.99869124,lentil,lentil
11.55002678,62.39092185,18.90828456,27.0874115,63.62124837,6.666087083,43.5416728,lentil,lentil
10.84074162,72.51338305,13.21866156,25.12231338,64.42426258,3.066624717,46.75528146,lentil,lentil
16.9900336,257.5548977,20.89987849,26.54315749,61.40499052,10.79339755,39.37145679,lentil,lentil
27.51439044,75.88407036,16.47112827,25.19908707,61.33981387,9.504099528,47.93611076,lentil,lentil
24.94809462,74.94636616,18.65587205,24.57059899,60.6794889,7.450723535,54.45694007,lentil,lentil
31.28304352,51.01539669,25.89611367,25.96343512,79.26894506,12.15988111,128.2953543,lentis,lentil
8.257199885,66.76844799,9.923843987,18.09933402,59.52939409,8.762234889,42.14306906,lentir,lentil
7.173253703,72.95978701,19.07983221,16.56970313,69.28296846,11.532152,31.53943617,lentil,lentil
37.15622549,83.33727403,19.25372425,24.65417268,65.31011591,7.198487924,132.7078359,lentil,lentil
0.031672504,60.46318934,19.8612202,35.00111206,69.35986797,5.977476567,67.91528744,lentil,lentil
18.06868684,68.97560701,20.8034316,27.95314902,59.59127208,14,42.32867397,lentim,lentil
8.592789914,55.91942733,15.31285258,36.40722696,73.90128729,6.944217659,46.38264555,lentil,lentil
38.1705197,63.93799835,18.68405809,13.23850417,62.91982044,0,49.90193581,lentil,lentil
28.04556137,45.29267577,19.94631833,17.3056266,59.28446732,14,55.33082364,lentil,lentil
6.611102982,82.03486943,19.23501826,21.5669661,63.25322912,10.11033114,45.29339298,lentil,lentil
6.870643198,53.37336128,10.16370283,17.52972497,68.45601027,0.95981853,38.85617207,lentil,lentil
32.01206787,74.51619678,19.10656917,18.43865177,60.9321872,1.90338799,50.03347936,lentil,lentil
29.16775658,67.91046481,7.608153073,19.37441619,72.69461668,1.270975611,37.59882828,lentil,lentil
7.165864769,19.43393961,34.94986005,27.02287697,92.60344427,4.599176983,115.9442089,pomegranate,pomegranate
7.27999266,17.53584698,37.96193918,21.80700906,101.1879197,2.430098064,102.196524,pomegranate,pomegranate
4.975232975,20.54205829,36.97665203,16.66966257,79.82367529,7.129428033,101.3557225,pomegranate,pomegranate
43.77299172,14.9039897,34.46210073,25.96343512,265.2660965,6.666087083,105.9011497,pomegranate,pomegranate
3.669528208,29.59053759,37.48845863,29.01765419,86.94685738,13.10620865,109.0349596,pomegranate,pomegranate
27.65138594,27.93968172,29.01543877,28.64052961,84.19753001,14,96.16730084,pomegranate,pomegranate
37.40668769,12.87281663,33.73276938,25.96343512,91.84131296,14,107.2848079,pomegranate,pomegranate
2.845831734,26.20129111,34.25541774,18.1821362,93.45175358,10.35032844,113.0531842,pomegranate,pomegranate
20.53762976,14.61068572,40.75233195,29.45233189,95.09318321,1.447907511,109.6412328,pomegranatd,pomegranate
18.35496998,6.921843352,33.62977587,29.46262559,105.9679699,8.681017824,108.9124684,pomegranate,pomegranate
23.33559868,3.019873808,38.48275144,31.46267391,78.14189243,10.48561183,103.6891581,pomegranatv,pomegranate
11.67783871,18.61900819,33.8717424,22.03771921,90.41558596,9.273569188,96.17441374,pomegranate,pomegranate
35.25628901,7.148228921,37.5524552,10.1580546,75.58644176,9.476051348,109.9558505,pomegranate,pomegranate
4.758181542,15.7186311,39.67943662,27.23589498,93.24966707,0,94.35335715,pomegranate,pomegranate
30.15273854,28.69660371,40.27977241,25.02978552,91.81781771,6.308807894,103.5199174,pomegranate,pomegranate
16.81378994,9.086191028,42.30573475,26.39533612,81.79558642,12.3895646,110.1813649,pomegranatj,pomegranate
20.31256652,19.94945036,38.45878819,22.11443135,90.01564683,6.025224333,100.6710912,pomegranate,pomegranate
4.85579155,14.14886078,47.48747223,28.12972619,89.892348,3.938995053,106.7029878,pomegranatm,pomegranate
1.416534326,13.10477282,37.49720962,8.866922241,90.18591587,8.356945957,110.6658725,pomegranate,pomegranate
19.41091775,18.08369832,37.96347425,33.47034928,84.28176992,3.545400262,103.5600169, pomegranate ,pomegranate
25.76410479,6.579174826,39.32998254,28.79544617,84.57525953,0,107.938661,pomegranate,pomegranate
39.26169102,29.19152404,50.3334676,31.42751191,92.21195995,0.425011908,117.8951025,pomegranate,pomegranate
18.62140818,17.84601966,49.96594617,15.05960009,92.20023873,11.87528733,106.4420927,pomegranate,pomegranate
11.01508715,14.86561686,32.27430147,21.43685835,92.136417,3.899231126,114.6486168, pomegranate ,pomegranate
10.38754677,30.59475492,29.24671783,12.35728492,79.26894506,3.328565768,338.4882271,pomegranate,pomegranate
37.40668769,14.17652603,36.41447302,19.40089671,93.6368791,6.717190568,113.8666729,pomegranate,pomegranate
5.335723195,21.60634678,44.95544537,25.96343512,78.34924504,2.836734717,105.6027199,pomegranatf,pomegranate
30.87642419,4.677500029,41.9396477,23.83572124,89.93014994,4.244153062,106.8002597,pomegranate,pomegranate
1.380524651,21.59284388,42.48182935,11.16883675,95.59540681,6.220930396,111.2526088,pomegranate,pomegranate
34.24378638,16.90360502,40.6801975,21.56421446,87.6797974,6.666087083,105.2122058,pomegranate,pomegranate
16.52772999,16.92520913,50.15858526,12.80150768,84.84031829,2.522316268,100.0319905,pomegranate,pomegranate
30.29522317,17.34718341,45.97046946,20.9358273,87.75302185,6.52211881,112.4886029,pomegranate,pomegranate
28.066577,26.60895227,45.51201232,18.73292964,93.16875461,6.381957448,112.4443168,pomegranate,pomegranate
28.96970612,17.8039406,37.57150685,26.45298609,77.28253738,6.666087083,110.870046,pomegranate,pomegranate
9.004013447,35.56939819,36.3433642,24.34157929,91.38982624,0,107.9390705,pomegranate,pomegranate
23.33168253,12.60792909,127.5829499,22.9650368,87.67212546,9.481369597,110.0882757,pomegranate,pomegranate
10.20634794,24.19698749,130.4987177,27.3087853,81.55875306,11.2540248,118.3030664,pomegranate,pomegranate
48.18790588,51.01539669,132.2649405,35.88872241,88.69674979,5.733894542,107.9747753,pomegranatt,pomegranate
3.038349515,26.39520101,44.77764205,23.90971062,99.63927963,0,96.16730084,pomegranate,pomegranate
11.72140759,10.16651444,32.27430147,22.78219615,89.01925379,3.191710314,113.3978457,pomegranate,pomegranate
37.11163947,24.29071154,38.47535586,25.96343512,92.27359024,14,112.411141,pomegranate,pomegranate
8.809331201,22.46749145,38.84494392,22.46294509,93.39821609,9.254182986,104.3444413,pomegranate,pomegranate
12.43935658,21.87204557,34.12139328,26.45014275,89.68271367,0,109.7419218,pomegranatq,pomegranate
32.75705744,55.87972694,30.77827759,29.14868767,97.11639108,5.438477526,119.3470925,pomegranate,pomegranate
45.90990021,7.841265577,34.32160206,25.96343512,84.27825366,6.433051717,96.16730084,pomegranatk,pomegranate
8.847262529,14.33636972,40.0803107,21.9375142,89.31000875,1.122393098,112.6997132,pomegranate,pomegranate
31.74809464,13.27969486,42.06700788,22.8454318,81.64718884,1.465595654,119.4083018,pomegranate,pomegranate
2.348102347,30.64272414,41.63566697,19.72340618,82.76659469,11.01269829,328.53414,pomegranate,pomegranate
16.80581479,35.90108323,43.46656092,33.22979899,76.01790886,7.007279537,104.3794091,pomegranate,pomegranate
7.957062938,13.10551021,36.55955563,23.48589232,91.19322115,4.873113232,110.5415913,pomegranate,pomegranate
20.87265562,4.155193121,43.24045928,31.25458905,95.59343062,0,110.9977315,pomegranate,pomegranate
24.18304078,12.45690377,42.04919677,17.31578687,92.94212832,5.534471443,100.6725687,pomegranate,pomegranate
29.63011074,11.64729198,44.31046321,15.93320959,82.98262702,6.508218508,96.16730084,pomegranate,pomegranate
5.404499761,0.859810705,52.83264497,25.58069962,93.16200209,11.8822747,96.16730084,pomegranate,pomegranate
7.984756177,2.374794047,30.46826864,19.05681264,90.84009702,6.059408427,105.3333229,pomegranate,pomegranate
26.16984258,20.64962982,44.86929883,22.59753169,91.63958672,4.889036045,113.0992796,pomegranate,pomegranate
6.051064446,27.35392877,17.42359663,17.15955972,83.75827518,12.49603264,100.687076,pomegranate,pomegranate
10.76462485,22.77564018,42.5102998,24.85438057,84.87962051,8.573697597,110.9663788,pomegranate,pomegranate
1.621078652,17.53659305,41.49654132,24.07794502,84.90331949,6.552825106,104.9527384,pomegranate,pomegranate
2.111019278,34.51959046,27.0762848,15.53023252,93.94524444,8.042477452,96.16730084,pomegranate,pomegranate
13.23603019,34.90449624,41.32069485,25.41196435,83.872816,6.547274787,98.69144069,pomegranatg,pomegranate
19.50872557,12.39158577,38.02665625,16.25207662,89.23437886,6.07877268,106.2284537,pomegranate,pomegranate
17.66084667,33.6123426,41.58588408,20.39548903,91.96124485,4.984155891,106.566039,pomegranate,pomegranate
42.47107814,6.966977844,44.95884649,18.08071249,82.51395141,2.818286111,351.4963578,pomegranate,pomegranate
18.71994592,17.60790518,35.00840852,26.2699094,82.44310695,6.899596858,104.2560159,pomegranate,pomegranate
0.493815458,51.01539669,37.09832165,23.58299799,94.98385155,2.828989609,110.1765191,pomegranate,pomegranate
45.81838395,27.4750381,43.83533785,18.64366152,88.36071507,3.482773118,114.8257608,pomegranate,pomegranate
10.60832852,22.10391863,42.83876474,11.54609463,82.33058878,9.649566296,101.2106396,pomegranate,pomegranate
45.84918536,16.75258138,40.70293315,13.34679967,96.40911725,9.278605889,103.1118771,pomegranate,pomegranate
32.16745768,1.730100647,40.51764475,18.55457264,83.58147698,2.159144014,106.8572516,pomegranate,pomegranate
28.58609625,9.601015765,32.73426055,27.38708599,80.77898936,12.2099939,110.1035844,pomegranate,pomegranate
2.592989656,26.22657737,40.1168651,25.56417313,90.5249006,11.23892925,104.0235736,pomegranate,pomegranate
15.17408954,6.147076824,41.59331691,14.15007418,83.60373865,0.124375031,105.0933562,pomegranate,pomegranate
8.163836977,12.70413877,27.65645957,24.12031921,91.44379638,3.457726231,101.4708669,pomegranate,pomegranate
16.81209826,7.130745938,49.75664767,21.6896723,84.37195039,3.527541464,109.25852,pomegranate,pomegranate
9.29332585,10.06224901,39.41568491,23.51770648,96.25648541,0,114.106915,pomegranate,pomegranate
38.98349036,6.930497111,46.3445177,24.55611813,91.9775111,0,122.6629251,pomegranate,pomegranate
41.76635075,27.66767884,51.55619713,26.54580492,91.31377801,5.440410273,104.2936325,pomegranate,pomegranate
15.3551871,0.696894406,39.85679187,16.3205489,94.05198786,2.842966355,101.2743306,pomegranate,pomegranate
26.55673202,32.23883959,28.54731626,23.56043357,102.6487776,0,105.022834,pomegranate,pomegranate
34.18146752,13.51269957,41.01099744,19.45627469,85.19089158,4.387110858,107.8496295,pomegranate,pomegranate
10.6892806,14.25778377,40.10540014,22.31999109,98.32417491,14,111.5087137,pomegranate,pomegranate
13.91152076,21.9188181,45.99915586,22.68982015,89.75215432,13.99013073,114.7212221,pomegranatk,pomegranate
33.86672507,35.22486111,26.61878806,25.96343512,95.81567198,7.049694941,102.1765062,pomegranate,pomegranate
14.57322253,4.994207421,46.20144531,14.78995988,83.0700094,0.275122931,96.16730084,pomegranate,pomegranate
12.69282035,6.243776839,36.73028948,23.26071598,86.77894967,8.358986996,108.5641324,pomegranate,pomegranate
46.18456454,16.68420854,45.95054213,18.08216681,82.7010715,12.055106,106.2712363,pomegranate,pomegranate
4.483953684,24.16336235,38.17034135,23.86097266,90.22640133,12.60404921,110.8624796,pomegranate,pomegranate
9.858148761,19.13674524,38.4388541,34.89165145,91.37083808,5.284547855,113.4769309,pomegranaty,pomegranate
26.82748375,20.19206845,39.7775035,17.65645216,102.513162,1.978228628,101.8958283,pomegranate,pomegranate
32.43120932,13.5981828,42.60447224,28.69182835,91.79278507,0,109.9420279,pomegranate,pomegranate
40.38632914,30.25956479,28.67728242,16.15929991,83.98285018,12.75036337,107.0157222,pomegranate,pomegranate
41.75638067,25.58004923,38.72335542,15.37205626,83.09275493,5.676725703,104.341492,pomegranate,pomegranate
28.19518322,20.07595415,49.00442925,14.02740722,83.59953434,9.126579987,115.9317581,pomegranate,pomegranate
1.196917873,51.01539669,28.63119143,25.96343512,89.9366602,6.666087083,99.46246586,pomegranate,pomegranate
24.79276412,6.636949759,47.09965466,30.28571625,96.76028713,5.614777661,96.16730084, pomegranate ,pomegranate
43.59741307,28.94646167,37.24467417,17.6994804,96.19517112,12.71601107,105.5600631,pomegranate,pomegranate
12.28681439,27.07568056,35.58269981,25.81991417,79.26894506,0,106.5569426,pomegranate,pomegranate
86.56170087,51.01539669,49.41970853,21.367089,79.32908542,9.011145857,86.45454811,banana,banana
101.9789594,100.1984814,47.01124718,24.31630136,83.09803866,9.138490722,96.16730084,banana,banana
108.8012607,96.91584677,62.9061193,24.54351621,71.3140814,0,116.3662397,banana,banana
82.26570255,76.14210171,32.27430147,26.21595143,79.26894506,0.760833964,115.889375,banana,banana
99.55771584,84.66935672,55.89399176,24.8300248,79.26894506,8.871162898,113.3228817, banana ,banana
86.7981009,94.38217726,51.56605169,21.22723851,81.27661802,5.649651809,93.90300846,banana,banana
37.40668769,79.88167109,54.6964928,29.55893356,75.49615913,0,96.07535636,banana,banana
113.2871311,88.62236128,60.15929292,24.14530623,83.57499222,5.704377774,118.2139715,banana,banana
106.4963016,51.01539669,44.63199364,33.51638234,77.66045199,3.234729836,98.98508449,bananc,banana
116.7364562,85.6516976,48.22292307,35.43727673,87.67960353,14,97.64344856,banana,banana
110.4476574,87.25407351,62.3176994,28.1701319,74.07479836,0.276993379,101.9365046,banana,banana
100.737985,73.73258558,45.7696907,25.97894168,70.3771363,2.686060531,117.532768,banana,banana
110.2268073,91.57453801,49.74652277,27.33845591,80.15527119,5.514197842,108.2904217,banana,banana
83.36171837,96.11435081,50.18036489,29.87367388,77.48037935,4.161719744,96.16730084,banana,banana
78.59045453,81.98810669,66.38327079,33.55921096,79.33466037,8.954464953,100.4866437,banana,banana
79.85225857,98.48376899,49.84103151,29.07445071,70.79804186,9.364181317,115.7777663,banana,banana
