N,P,K,temperature,humidity,ph,rainfall,label,npk_total,npk_balance_score,climate_zone,ph_level,rainfall_category,growing_conditions_score
36.0,38.0,15.0,28.36363858,87.59810657,6.320662012,57.99524359,mungbean,89.0,0.6995588786464833,Hot_Humid,Acidic,Low,78.83702472692967
40.0,58.0,15.0,29.46416042,87.60890009,6.978400282,43.15411472,mungbean,113.0,0.6356018338533629,Hot_Humid,Neutral,Low,78.5821715192211
30.0,44.0,16.0,29.73013036,82.89166381,6.442335593,50.91511275,mungbean,90.0,0.6818181818181818,Hot_Humid,Acidic,Low,79.08713945024274
1.0,59.0,23.0,27.46852989,87.17649,7.184398832,43.78420984,mungbean,83.0,0.4858325235686248,Hot_Humid,Neutral,Low,77.56642811546041
9.0,48.0,22.0,27.77076285,87.09979549,6.402926221,49.50812624,mungbean,79.0,0.570094636434009,Hot_Humid,Acidic,Low,77.44464961280106
14.0,41.0,17.0,29.12939524,88.48312598,7.085982325,36.45012824,mungbean,72.0,0.6185782462555467,Hot_Humid,Neutral,Low,78.07723937419885
35.0,52.0,19.0,27.10606808,89.89593328,6.698574085,37.45680611,mungbean,106.0,0.6816388197083322,Hot_Humid,Neutral,Low,80.45361461932049
31.0,48.0,17.0,28.88078945,86.94206817,6.594739424,53.79732545,mungbean,96.0,0.6733415194376491,Hot_Humid,Neutral,Low,78.92326686029143
4.0,41.0,20.0,28.14720892,83.8001509,6.647965508,37.44800463,mungbean,65.0,0.5386651229783634,Hot_Humid,Neutral,Low,78.50855844347934
30.0,37.0,25.0,29.89,80.14487166,7.120032489,54.7960127,mungbean,92.0,0.8357319649204484,Hot_Humid,Neutral,Low,84.59300119923314
9.0,35.0,20.0,27.41503453,80.98004661,6.91380932,40.53173216,mungbean,64.0,0.6204343309957696,Hot_Humid,Neutral,Low,83.0566495536956
20.0,41.0,20.0,29.27308605,89.4875022,7.073048264,50.9246554,mungbean,81.0,0.6901072119750553,Hot_Humid,Neutral,Low,78.99528424543519
37.0,50.0,23.0,29.65296893,88.48587386,6.5304707,56.01913159,mungbean,110.0,0.7308520506629315,Hot_Humid,Neutral,Low,78.32355953242347
34.0,35.0,21.0,28.44524991,82.67639542,6.684381357,58.18713162,mungbean,90.0,0.7934356492524438,Hot_Humid,Neutral,Low,83.80859003068623
14.0,37.0,15.0,27.96235681,83.97586797,6.581351374,48.9366954,mungbean,66.0,0.6285714285714286,Hot_Humid,Neutral,Low,80.22301597745054
23.0,39.0,22.0,29.25649321,81.97952224,6.86483915,42.02483277,mungbean,84.0,0.7458831509426482,Hot_Humid,Neutral,Low,82.79656836850133
5.0,45.0,21.0,28.36291385,88.00989267,6.487124217,43.05130077,mungbean,71.0,0.5403403020575837,Hot_Humid,Acidic,Low,76.0896514769209
22.0,37.0,20.0,27.62749466,86.49366929,6.605733068,39.26137642,mungbean,79.0,0.7391832249939452,Hot_Humid,Neutral,Low,81.95577884139539
40.0,51.0,17.0,28.66086349,86.12194568,6.860602782,50.01534317,mungbean,108.0,0.6747973300258201,Hot_Humid,Neutral,Low,80.4812379438351
27.0,56.0,20.0,29.2114218,87.11497805,6.41874299,51.53848218,mungbean,103.0,0.6426953641862473,Hot_Humid,Acidic,Low,77.21852244240625
31.0,40.0,22.0,29.40889385,86.16063492,6.365513634,53.35486977,mungbean,93.0,0.775,Hot_Humid,Acidic,Low,79.8045989058242
38.0,36.0,21.0,28.02952623,84.8845732,6.556372966,36.12042927,mungbean,95.0,0.7731452019513085,Hot_Humid,Neutral,Low,82.59517752950968
6.0,37.0,17.0,28.08657178,80.35005927,6.760694228,38.14476781,mungbean,60.0,0.5599694581043515,Hot_Humid,Neutral,Low,80.73697060465845
6.0,47.0,18.0,29.16174608,80.28038146,6.715276663,40.16545979,mungbean,71.0,0.5289127273814634,Hot_Humid,Neutral,Low,78.6902203986073
24.0,44.0,17.0,29.8596912,80.03499648,6.666380512,50.66487502,mungbean,85.0,0.6691032567447364,Hot_Humid,Neutral,Low,80.57624656962
25.0,59.0,19.0,29.06631494,83.6869203,6.626629798,43.95183726,mungbean,103.0,0.6141379611908214,Hot_Humid,Neutral,Low,78.88243925021203
32.0,56.0,21.0,27.38538997,88.66663953,6.702772465,58.29933073,mungbean,109.0,0.6699711403895048,Hot_Humid,Neutral,Low,80.3728742676912
8.0,45.0,18.0,27.93034941,85.42058715,7.011030515,43.25095608,mungbean,71.0,0.5528754985852131,Hot_Humid,Neutral,Low,79.64762400250646
19.0,39.0,17.0,29.2808618,81.8009244,6.890156495,44.47427436,mungbean,75.0,0.6726664014362453,Hot_Humid,Neutral,Low,81.46210163658205
39.0,37.0,15.0,28.9973145,83.78911515,6.821747052,59.84499208,mungbean,91.0,0.6949218918938297,Hot_Humid,Neutral,Low,81.23846001644802
33.0,37.0,19.0,27.92678579,86.5543196,7.183189922,43.4826194,mungbean,89.0,0.7583833715864982,Hot_Humid,Neutral,Low,82.71115183922446
26.0,54.0,17.0,28.5474135,88.9570454,14.0,49.4897245,mungbean,97.0,0.626259691696658,Hot_Humid,Alkaline,Low,54.05404940316393
21.0,51.0,15.0,29.36488409,89.1886954,6.679127482,48.30159325,mungbean,87.0,0.6005719741202742,Hot_Humid,Neutral,Low,76.32426091121867
22.0,54.0,20.0,28.56149805,83.63802195,6.689825155,41.013132,mungbean,96.0,0.6264831986259921,Hot_Humid,Neutral,Low,79.97962902817919
29.0,45.0,16.0,28.43683487,87.91332682,6.583381939,43.12063289,mungbean,90.0,0.67376607925977,Hot_Humid,Neutral,Low,79.05038008707453
4.0,40.0,21.0,28.79728147,80.45744422,6.725551062,44.30070517,mungbean,65.0,0.5460910479307614,Hot_Humid,Neutral,Low,79.43973756219765
10.0,37.0,22.0,28.7275267,89.12760359,7.069747814,58.52974279,mungbean,69.0,0.6296582862867639,Hot_Humid,Neutral,Low,78.5911868154056
4.0,44.0,19.0,27.95639663,83.52706038,6.921993878,43.25726752,mungbean,67.0,0.5249887668930991,Hot_Humid,Neutral,Low,79.54771363515869
20.0,45.0,17.0,28.17458662,83.69659318,6.770955317,37.2464655,mungbean,82.0,0.6400279227990282,Hot_Humid,Neutral,Low,80.9820404100575
23.0,45.0,23.0,28.77653519,86.69133979,6.983130466,56.12443206,mungbean,91.0,0.704851996375327,Hot_Humid,Neutral,Low,81.1621263676384
25.0,48.0,21.0,28.438097,100.0,6.267684328,52.55469976,mungbean,94.0,0.6825691432568742,Hot_Humid,Acidic,Low,73.44871488931332
56.0,79.0,15.0,29.48439992,63.19915325,7.454532137,71.89090748,blackgram,150.0,0.6066552741582244,Hot_Dry,Neutral,Low,84.43586315306558
25.0,62.0,21.0,26.73433965,68.13999721,7.040056094,67.15096376,blackgram,108.0,0.6142788178434055,Hot_Dry,Neutral,Low,88.85362006368129
42.0,61.0,22.0,26.27274407,62.28814857,7.418650668,70.23207557,blackgram,125.0,0.6811751157060287,Hot_Dry,Neutral,Low,89.55800869220849
42.0,73.0,25.0,34.03679184,67.21113844,6.501869314,73.23573601,blackgram,140.0,0.657234730653009,Hot_Dry,Neutral,Low,79.671068379236
44.0,58.0,18.0,28.03644051,65.06601664,6.814410928,72.49507741,blackgram,120.0,0.6633743053809954,Hot_Dry,Neutral,Low,88.93554836594959
50.0,55.0,16.0,28.81460716,65.33538112,7.581442888,62.26242533,blackgram,121.0,0.655247042262925,Hot_Dry,Alkaline,Low,86.32183777193983
35.0,72.0,21.0,34.03619494,64.28791388,7.741418772,66.85510868,blackgram,128.0,0.6182063209596944,Hot_Dry,Alkaline,Low,78.59888902855651
30.0,64.0,20.0,33.8642935,61.57072498,0.0,68.02199825,blackgram,114.0,0.6222864504441004,Hot_Dry,,Low,55.48962487811278
27.0,64.0,21.0,32.84213012,68.68401492,7.543804223,73.67166182,blackgram,112.0,0.6158442859624901,Hot_Dry,Alkaline,Low,79.54724282057948
50.0,74.0,17.0,27.10053268,63.36085585,6.5408208,73.84949872,blackgram,141.0,0.6215436877712998,Hot_Dry,Neutral,Low,87.63986876744796
39.0,73.0,24.0,25.65842532,61.18235808,7.22405917,69.28607828,blackgram,136.0,0.643575797289098,Hot_Dry,Neutral,Low,89.81287042496878
57.0,67.0,25.0,32.34744009,66.61452812,7.551364319,64.55882254,blackgram,149.0,0.6936106288849414,Hot_Dry,Alkaline,Low,82.46515383370982
52.0,63.0,19.0,29.58949031,68.32176769,6.928898659,67.53021213,blackgram,134.0,0.6610918599653064,Hot_Dry,Neutral,Low,86.18291250889953
55.0,66.0,22.0,30.91219459,68.79427388,7.747775263,66.63830637,blackgram,143.0,0.6755002001601601,Hot_Dry,Alkaline,Low,82.28540844822517
51.0,56.0,18.0,28.12787838,64.2097765,6.706505915,70.86340755,blackgram,125.0,0.6686511424351638,Hot_Dry,Neutral,Low,88.26744351660437
36.0,66.0,15.0,30.08545364,69.34811988,6.668238556,67.1367443,blackgram,117.0,0.603416159488251,Hot_Dry,Neutral,Low,83.10856272176503
59.0,55.0,19.0,31.74379487,62.51007687,7.332375138,68.97097538,blackgram,133.0,0.6680367394738669,Hot_Dry,Neutral,Low,83.12346413888393
50.0,58.0,23.0,27.81326852,62.50460464,7.596802025,69.75555541,blackgram,131.0,0.7042322467367373,Hot_Dry,Alkaline,Low,87.61751946100948
30.0,65.0,25.0,32.88733849,64.59457409,7.70650895,71.50569456,blackgram,120.0,0.647306854481658,Hot_Dry,Alkaline,Low,80.80215160932546
20.0,62.0,18.0,29.36358721,64.98742947,7.366542647,61.91208707,blackgram,100.0,0.57293923010043,Hot_Dry,Neutral,Low,84.90856424863497
58.0,71.0,15.0,27.82592799,67.5861883,6.919243702,74.01229707,blackgram,144.0,0.6208874149368353,Hot_Dry,Neutral,Low,87.7435315530444
25.0,71.0,24.0,28.49538735,60.44848407,7.187721818,74.91559514,blackgram,120.0,0.5983416080002227,Hot_Dry,Neutral,Low,85.35134922571874
52.0,71.0,16.0,27.74274761,68.53997144,7.075886472,71.78615328,blackgram,139.0,0.6238685615643129,Hot_Dry,Neutral,Low,87.55352350807748
40.0,63.0,18.0,30.41588462,67.66323804,6.74441168,63.02473185,blackgram,121.0,0.641890897009021,Hot_Dry,Neutral,Low,84.40161864453206
20.0,60.0,25.0,27.3254209,69.09047809,6.726469088,61.19250859,blackgram,105.0,0.6162569131738428,Hot_Dry,Neutral,Low,86.98447626534498
48.0,61.0,21.0,30.28496619,61.69295127,6.628264883,65.62859526,blackgram,130.0,0.6798710035537519,Hot_Dry,Neutral,Low,84.65589340598713
49.0,68.0,22.0,28.56840626,61.53278622,7.127064207,63.49726331,blackgram,139.0,0.6671563825208304,Hot_Dry,Neutral,Low,87.27369563759243
48.0,62.0,15.0,25.36586097,66.6379724,7.538631462,65.81655892,blackgram,125.0,0.633248854115068,Hot_Dry,Alkaline,Low,89.67227074082884
32.0,66.0,17.0,34.9466155,65.26774011,7.162357641,70.1415139,blackgram,115.0,0.6042476394969212,Hot_Dry,Neutral,Low,79.46618850669667
21.0,63.0,22.0,25.09737391,67.72837887,6.859409487,74.61649888,blackgram,106.0,0.5958545682479108,Hot_Dry,Neutral,Low,90.24875720949667
20.0,72.0,19.0,32.47648301,64.34848735,7.397190844,65.820457,blackgram,111.0,0.5496545045542561,Hot_Dry,Neutral,Low,80.35218996205215
25.0,65.0,21.0,33.86351172,68.59232289,6.880245789,69.24464096,blackgram,111.0,0.6032833275622439,Hot_Dry,Neutral,Low,79.62009622653059
41.0,78.0,21.0,25.19857725,60.37332688,6.581313137,70.88787207,blackgram,140.0,0.6173975079121491,Hot_Dry,Neutral,Low,88.83485757170452
53.0,67.0,17.0,31.77681682,69.01852894,7.296972161,61.46892873,blackgram,137.0,0.6390456863359751,Hot_Dry,Neutral,Low,82.04253062815906
39.0,60.0,21.0,34.89814946,63.59948557,6.97297656,64.72797143,blackgram,120.0,0.6720518032504303,Hot_Dry,Neutral,Low,80.92808503114047
25.0,76.0,17.0,31.74105409,68.63525428,7.241148507,62.3061735,blackgram,118.0,0.5513616153071929,Hot_Dry,Neutral,Low,80.6785480072098
21.0,78.0,19.0,27.16159076,66.76017239,6.92009048,69.85112265,blackgram,118.0,0.5400365445110882,Hot_Dry,Neutral,Low,87.24444145459539
57.0,60.0,17.0,26.23773129,67.88521396,7.504608385,73.58663968,blackgram,134.0,0.6504196677189654,Hot_Dry,Alkaline,Low,88.6112453258848
56.0,75.0,15.0,30.20157245,60.06534859,7.152272256,66.37171179,blackgram,146.0,0.6134593870457568,Hot_Dry,Neutral,Low,83.58552846520084
49.0,72.0,15.0,31.55846339,67.83563765,7.137004749,74.86960831,blackgram,136.0,0.6125324181687521,Hot_Dry,Neutral,Low,82.80055975499043
24.0,80.0,19.0,29.67892453,69.0854554,6.808041722,65.66436565,blackgram,123.0,0.5476349696744566,Hot_Dry,Neutral,Low,83.08109567891769
49.0,76.0,18.0,27.05,67.7017527,7.393631868,60.4693835,blackgram,143.0,0.6215528315826067,Hot_Dry,Neutral,Low,87.52609287780598
28.0,68.0,19.0,34.64,61.38597868,7.69950698,72.43169115,blackgram,115.0,0.595085317746377,Hot_Dry,Alkaline,Low,76.44545894064183
55.0,78.0,21.0,33.39438752,62.93692886,6.602888249,63.57445989,blackgram,154.0,0.6415889679542801,Hot_Dry,Neutral,Low,80.54676918151418
50.0,64.0,25.0,28.84079155,63.37230676,0.0,70.25496749,blackgram,139.0,0.7010622038789209,Hot_Dry,,Low,63.78625835603996
34.0,80.0,19.0,31.49338309,63.0563645,6.521217963,71.48327008,blackgram,133.0,0.5824208150124697,Hot_Dry,Neutral,Low,81.39886863043621
20.0,68.0,23.0,25.55,63.95425534,7.707332484,63.1830529,blackgram,111.0,0.579132515756335,Hot_Dry,Alkaline,Low,87.99425338765417
55.0,67.0,16.0,34.37329112,69.69366426,6.596719015,70.27184748,blackgram,138.0,0.6330456728899991,Hot_Dry,Neutral,Low,78.16741939704174
23.0,70.0,15.0,34.6008247,63.11296779,7.403623355,60.41790253,blackgram,108.0,0.5478174988293921,Hot_Dry,Neutral,Low,77.26806673521422
53.0,74.0,32.0,29.43463808,64.94329356,7.517097,72.17818157,blackgram,159.0,0.7162162162162161,Hot_Dry,Alkaline,Low,87.13417345909356
26.0,67.0,16.0,29.10713092,67.90577375,7.17620823,67.83345933,blackgram,109.0,0.5734607412213161,Hot_Dry,Neutral,Low,84.79373732482193
33.0,80.0,22.0,28.57006111,65.71765781,6.593961761,70.0866434,blackgram,135.0,0.5936217824652019,Hot_Dry,Neutral,Low,85.86220351483152
37.0,79.0,19.0,27.54384835,69.3478631,7.143942758,69.40878198,blackgram,135.0,0.5937489427570486,Hot_Dry,Neutral,Low,86.63602451810802
33.0,75.0,21.0,33.04687968,68.93875631,6.690655045,62.30278274,blackgram,129.0,0.6026215965806957,Hot_Dry,Neutral,Low,79.7764666318227
22.0,55.0,20.0,33.95309131,69.96100028,7.423530351,61.16350463,blackgram,97.0,0.6219300540680107,Hot_Dry,Neutral,Low,78.27420608216241
20.0,68.0,17.0,30.11873003,60.11680815,6.578714843,71.72980375,blackgram,105.0,0.5501572377147957,Hot_Dry,Neutral,Low,81.47792816032889
43.0,68.0,20.0,29.57812712,66.17587668,7.497469256,69.43895491,blackgram,131.0,0.6452539859749323,Hot_Dry,Neutral,Low,85.18239099967447
44.0,76.0,22.0,27.26458947,68.01232937,7.775306272,68.91754359,blackgram,142.0,0.635455800317234,Hot_Dry,Alkaline,Low,86.06406945168533
34.0,60.0,16.0,31.35730791,64.24992106,7.322555223,63.85668948,blackgram,110.0,0.6237148635477774,Hot_Dry,Neutral,Low,83.40505293966983
21.0,72.0,17.0,31.52,66.55723677,7.580527339,61.71111448,blackgram,110.0,0.5445691074363229,Hot_Dry,Alkaline,Low,80.39513300449569
25.0,68.0,19.0,29.39982732,64.25510719,7.108450121,67.47677295,blackgram,112.0,0.5827838011676711,Hot_Dry,Neutral,Low,85.70206414402377
41.0,62.0,15.0,29.38400259,64.14928485,7.358974541,65.24194361,blackgram,118.0,0.6255538087984709,Hot_Dry,Neutral,Low,85.64102300121117
28.0,65.0,23.0,28.38686534,61.88871127,7.405176138,74.24459122,blackgram,116.0,0.6276177774157162,Hot_Dry,Neutral,Low,85.84440999306157
35.0,64.0,15.0,28.47442276,63.53604453,6.500144962,69.5274407,blackgram,114.0,0.6066665954583347,Hot_Dry,Neutral,Low,85.61576823672713
52.0,58.0,16.0,30.64095781,61.14508627,7.167435834,71.36947525,blackgram,126.0,0.648993107296117,Hot_Dry,Neutral,Low,84.13006852557069
58.0,75.0,25.0,25.25596239,61.36669662,7.261791753,68.64685069,blackgram,158.0,0.6744376112026744,Hot_Dry,Neutral,Low,90.84920243270183
34.0,66.0,19.0,32.97030511,0.0,7.586642101,73.44678678,blackgram,119.0,0.6229687087035123,Hot_Dry,Alkaline,Low,55.79985768135597
52.0,70.0,16.0,33.66855394,66.60416867,7.534811833,67.32520551,blackgram,138.0,0.6258890501413148,Hot_Dry,Alkaline,Low,79.588486064112
23.0,57.0,19.0,32.83963757,67.99803573,7.251000789,73.40452716,blackgram,99.0,0.6124651920549826,Hot_Dry,Neutral,Low,80.79221670242931
42.0,58.0,25.0,27.45853567,62.90020977,6.513620918,69.46020927,blackgram,125.0,0.7163012830390708,Hot_Dry,Neutral,Low,88.83110307985834
37.0,62.0,17.0,25.68576704,69.84354028,7.121254928,74.62068748,blackgram,116.0,0.6316749724229439,Hot_Dry,Neutral,Low,89.51462557848085
44.0,75.0,22.0,30.03,64.14800537,7.574561547,71.21006868,blackgram,141.0,0.6383523107764875,Hot_Dry,Alkaline,Low,84.35135044822206
21.0,80.0,20.0,28.20667264,68.27085245,7.350869792,64.32887142,blackgram,121.0,0.5400147860074683,Hot_Dry,Neutral,Low,84.44116197907243
56.0,76.0,16.0,28.27265858,61.18956161,7.513151076,63.29900785,blackgram,148.0,0.6175633843994901,Hot_Dry,Alkaline,Low,85.12584175078102
29.0,76.0,15.0,28.5417236,64.2020154,7.025607706,69.68862306,blackgram,120.0,0.5559177466431147,Hot_Dry,Neutral,Low,86.46991336615899
43.0,61.0,20.0,26.87187036,61.61367264,6.804253866,63.51822045,blackgram,124.0,0.6679154150901095,Hot_Dry,Neutral,Low,89.1105369340879
55.0,60.0,15.0,32.79766751,68.77994074,7.163043872,64.11411069,blackgram,130.0,0.637276010370531,Hot_Dry,Neutral,Low,81.35219629101502
44.0,63.0,15.0,26.42333018,64.51136845,7.338929556,63.46546487,blackgram,122.0,0.6271882087744254,Hot_Dry,Neutral,Low,89.43737004795005
29.0,67.0,21.0,29.79181107,63.38789228,6.621323612,63.02169909,blackgram,117.0,0.6134350635325282,Hot_Dry,Neutral,Low,84.54607088445276
47.0,63.0,16.0,27.44003279,67.10464369,6.661870999,72.50669768,blackgram,126.0,0.6373717818866088,Hot_Dry,Neutral,Low,87.80231437242448
40.0,68.0,17.0,34.1262979,65.14877461,7.733149554,70.40795007,blackgram,125.0,0.6199706400199649,Hot_Dry,Alkaline,Low,78.77224305226743
58.0,61.0,15.0,30.94908189,64.23364112,7.402891666,62.78730907,blackgram,134.0,0.6344471290730068,Hot_Dry,Neutral,Low,83.81639209093265
41.0,74.0,18.0,28.75751783,61.02701476,6.599147298,73.37686831,blackgram,133.0,0.6116482236175044,Hot_Dry,Neutral,Low,84.76425503733911
58.0,79.0,17.0,27.24766491,66.10123083,7.04174124,62.31842057,blackgram,154.0,0.619471133821375,Hot_Dry,Neutral,Low,89.11959860805386
27.0,62.0,24.0,28.63005477,66.770943,7.353876754,62.2737345,blackgram,113.0,0.6406629057785818,Hot_Dry,Neutral,Low,86.5122149184947
27.0,60.0,17.0,26.41768321,63.64698302,7.026795359,64.42177127,blackgram,104.0,0.60639435149339,Hot_Dry,Neutral,Low,89.81057832099965
52.0,65.0,20.0,32.81705216,66.15665137,6.814301033,68.83924882,blackgram,137.0,0.6635133966726726,Hot_Dry,Neutral,Low,82.7817288334864
44.0,55.0,25.0,29.6321052,65.91359954,7.42160832,71.16331975,blackgram,124.0,0.7314330595230567,Hot_Dry,Neutral,Low,87.2130065119996
21.0,62.0,24.0,33.49077065,62.73317204,6.847382891,65.45328463,blackgram,107.0,0.6094649142518385,Hot_Dry,Neutral,Low,80.58345549377304
60.0,59.0,22.0,31.86847286,66.74217464,7.191522601,74.22238583,blackgram,141.0,0.6845682943090444,Hot_Dry,Neutral,Low,84.0951219956644
33.0,77.0,21.0,30.32992227,65.62971858,7.01285529,71.64631281,blackgram,131.0,0.5969377252813651,Hot_Dry,Neutral,Low,85.25473657778115
59.0,58.0,17.0,28.546224,66.31394098,7.368318809,62.83469851,blackgram,134.0,0.6508147685260015,Hot_Dry,Neutral,Low,86.94004033727829
29.0,63.0,17.0,30.03,67.88811637,7.26154329,66.47264636,blackgram,109.0,0.6036034995821296,Hot_Dry,Neutral,Low,83.99117282460962
59.0,63.0,18.0,31.65531175,60.13263713,6.52669158,66.69096751,blackgram,140.0,0.6520135155736121,Hot_Dry,Neutral,Low,81.49144635487883
29.0,70.0,15.0,30.33499674,63.54718862,6.872594461,74.16699119,blackgram,114.0,0.5707144329749755,Hot_Dry,Neutral,Low,83.99849918166436
58.0,73.0,16.0,33.36984395,65.67718163,6.874142175,64.89517488,blackgram,147.0,0.6238337062408198,Hot_Dry,Neutral,Low,81.72291467959661
55.0,77.0,22.0,31.4345059,62.99303471,7.76061831,64.77651469,blackgram,154.0,0.6496569633540252,Hot_Dry,Alkaline,Low,81.78332849587171
42.0,79.0,23.0,27.71678273,63.29103387,6.781841984,68.56507978,blackgram,144.0,0.6276309691050089,Hot_Dry,Neutral,Low,87.85604966928699
44.0,77.0,21.0,25.61707368,61.3009051,7.326980454,61.83876146,blackgram,142.0,0.627083151089232,Hot_Dry,Neutral,Low,89.21065846237805
38.0,62.0,25.0,32.7477393,67.77954584,7.453975408,63.37784443,blackgram,125.0,0.6894207393086121,Hot_Dry,Neutral,Low,81.80073079100741
32.0,76.0,15.0,28.05153602,100.0,7.604110177,43.35795377,lentil,123.0,0.565672099169319,Hot_Humid,Alkaline,Low,72.03252395141936
13.0,61.0,22.0,19.44084326,63.27771461,7.728832424,46.83130119,lentil,96.0,0.5563794835949686,Cool_Dry,Alkaline,Low,81.19121118334992
38.0,60.0,20.0,29.84823072,60.63872613,7.491217102,46.80452595,lentil,118.0,0.6625494391949678,Hot_Dry,Neutral,Low,84.00135210011914
11.0,74.0,17.0,21.36383757,69.92375891,6.633864582,46.6352865,lentil,102.0,0.49439675940626937,Cool_Dry,Neutral,Low,82.32316035234517
37.0,71.0,16.0,26.28663931,68.51966729,7.324863481,46.13833007,lentil,124.0,0.5982689617753888,Hot_Dry,Neutral,Low,87.90746715718909
29.0,71.0,18.0,22.17499963,62.13873825,6.410441476,53.46622584,lentil,118.0,0.5844168704900858,Cool_Dry,Acidic,Low,85.09228552019732
2.0,72.0,18.0,26.57597546,60.97876599,7.836719564,50.89110726,lentil,92.0,0.4553635844567741,Hot_Dry,Alkaline,Low,82.681188514608
6.0,59.0,21.0,26.58972517,66.14007674,6.139215944,50.90994463,lentil,86.0,0.5120348859440024,Hot_Dry,Acidic,Low,84.82030768960533
13.0,64.0,20.0,19.1345771,62.57526895,6.590571088,36.46946971,lentil,97.0,0.5390693658416373,Cool_Dry,Neutral,Low,81.34804485716242
8.0,58.0,17.0,28.75273118,69.15640149,7.286049978,35.15426171,lentil,83.0,0.5093392005308396,Hot_Dry,Neutral,Low,83.06328357263877
6.0,77.0,20.0,25.78746268,60.2816298,6.058306161,49.14337177,lentil,103.0,0.47724321333278075,Hot_Dry,Acidic,Low,83.42195899928198
2.0,75.0,22.0,23.89271875,61.78779413,6.658605362,52.55730112,lentil,99.0,0.4666113278885059,Cool_Dry,Neutral,Low,85.54875869733056
3.0,69.0,23.0,28.67408774,63.18832976,7.299360767,42.96018627,lentil,95.0,0.4833908895851614,Hot_Dry,Neutral,Low,83.49297066112081
27.0,80.0,24.0,28.42062847,61.77336343,7.815210661,49.02366803,lentil,131.0,0.5809210412690541,Hot_Dry,Alkaline,Low,83.3611859495679
39.0,78.0,15.0,21.35499456,62.60136323,5.925391795,41.78219834,lentil,132.0,0.5805038352308662,Cool_Dry,Acidic,Low,82.47563112634259
40.0,79.0,17.0,21.12695586,63.18738532,6.403683619,38.71834464,lentil,136.0,0.5912359907060428,Cool_Dry,Acidic,Low,84.35020599309887
